"","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive"
"1087",0,0,0,0,1,0,0,0,0,2
"1088",0,0,0,1,0,0,0,0,0,0
"1089",0,0,0,0,0,0,0,0,0,0
"1090",0,0,0,0,0,0,0,0,0,2
"1091",0,0,1,1,0,0,0,0,0,0
"1092",0,1,0,0,1,0,0,2,1,2
"1093",1,2,3,2,0,1,1,1,4,1
"1094",1,2,1,1,0,2,1,0,2,1
"1095",1,1,1,1,1,1,1,1,1,1
"1096",0,0,0,0,0,0,0,0,0,0
"1097",0,3,0,1,0,0,0,2,2,2
"1098",1,2,0,1,0,0,0,0,1,1
"1099",0,0,0,0,0,0,0,0,0,0
"1100",0,0,2,1,0,1,0,0,2,1
"1101",0,0,0,0,0,0,0,1,0,0
"1102",0,0,0,0,0,0,0,2,2,0
"1103",0,2,0,1,1,1,0,1,2,2
"1104",0,0,0,2,0,1,0,1,2,2
"1105",1,2,0,1,2,1,1,3,2,3
"1106",0,0,0,0,0,0,0,0,0,0
"1107",0,1,0,0,1,1,0,1,0,2
"1108",1,1,0,0,1,2,1,2,1,2
"1109",3,1,1,2,1,3,0,0,4,2
"1110",0,1,0,0,0,0,1,2,3,0
"1111",0,4,1,0,1,0,0,0,1,3
"1112",1,2,4,0,0,1,1,0,5,1
"1113",1,1,1,1,1,1,1,1,2,1
"1114",1,1,3,2,0,1,0,3,6,3
"1115",0,0,0,0,0,0,0,0,0,0
"1116",0,3,0,0,0,0,0,1,0,1
"1117",0,2,0,0,2,2,1,2,2,2
"1118",1,1,1,1,1,1,1,1,1,1
"1119",1,1,1,1,0,1,0,0,2,0
"1120",1,0,0,2,0,2,0,1,2,1
"1121",0,0,0,0,0,0,0,1,0,0
"1122",0,0,0,0,1,0,0,2,0,2
"1123",0,1,0,0,0,0,0,0,0,0
"1124",0,0,0,0,1,0,0,0,0,1
"1125",0,0,0,0,0,0,0,1,0,1
"1126",2,0,2,3,0,3,0,0,5,0
"1127",0,0,0,0,0,1,0,0,0,0
"1128",0,0,0,0,1,0,0,0,1,1
"1129",0,0,0,0,0,0,0,1,1,0
"1130",0,0,0,0,0,0,0,0,1,2
"1131",1,1,1,1,1,2,1,1,1,2
"1132",1,1,1,1,1,2,0,0,1,2
"1133",0,1,0,0,2,2,0,2,0,3
"1134",2,3,0,2,3,3,2,4,4,4
"1135",2,1,2,0,2,4,2,1,2,2
"1136",0,1,0,0,2,2,0,2,2,3
"1137",0,1,0,0,1,1,1,1,0,1
"1138",0,1,0,2,1,4,1,1,3,2
"1139",0,2,0,0,0,0,0,0,0,1
"1140",1,1,1,0,1,0,0,0,1,1
"1141",0,2,1,0,1,1,0,1,0,1
"1142",1,0,1,0,0,0,0,0,1,0
"1143",0,1,0,0,1,0,0,1,0,1
"1144",0,0,0,0,1,0,0,1,0,1
"1145",0,2,0,0,0,0,1,2,1,1
"1146",0,0,0,0,0,0,0,1,1,0
"1147",0,0,0,0,0,0,0,1,1,1
"1148",0,0,0,1,0,0,0,0,2,1
"1149",1,0,1,0,0,0,0,0,1,0
"1150",0,0,0,0,0,0,0,0,0,1
"1151",0,1,0,0,1,0,1,1,0,1
"1152",0,2,0,0,1,0,0,1,1,1
"1153",1,0,1,0,0,0,0,1,1,1
"1154",0,0,0,1,0,1,1,0,1,2
"1155",1,0,1,1,1,1,0,1,0,2
"1156",0,0,0,0,1,0,1,2,0,2
"1157",0,0,0,0,0,0,0,0,0,0
"1158",0,0,0,0,0,0,0,0,0,0
"1159",1,0,1,1,0,1,0,0,1,0
"1160",0,1,0,0,2,0,1,2,0,2
"1161",0,2,1,0,1,2,0,1,3,2
"1162",0,1,0,0,2,1,1,2,1,4
"1163",0,0,1,0,1,0,0,1,1,1
"1164",1,1,0,2,2,1,0,0,1,2
"1165",1,1,0,2,2,1,0,0,1,2
"1166",0,0,0,0,0,0,0,0,0,1
"1167",1,1,1,4,1,2,1,2,4,2
"1168",0,3,1,0,1,0,0,1,1,2
"1169",2,2,1,1,2,0,0,2,1,3
"1170",0,1,0,0,0,0,0,0,1,0
"1171",0,1,0,0,3,1,1,3,0,3
"1172",0,0,0,0,0,0,0,0,0,0
"1173",0,1,0,0,0,0,0,1,1,1
"1174",0,0,0,0,1,0,0,0,0,2
"1175",0,0,0,0,0,0,0,0,0,0
"1176",3,0,1,2,1,1,1,0,3,1
"1177",1,0,1,0,0,0,0,0,1,0
"1178",0,1,0,0,2,0,0,2,1,3
"1179",0,2,0,0,2,0,0,1,0,3
"1180",0,0,0,0,0,0,0,0,0,1
"1181",0,0,0,1,0,1,0,0,1,1
"1182",1,1,1,0,1,0,1,2,1,3
"1183",0,3,0,0,1,0,0,2,0,3
"1184",0,0,0,0,1,1,0,1,0,1
"1185",1,0,1,0,0,0,0,0,1,0
"1186",0,0,0,0,0,0,0,0,0,1
"1187",0,0,0,0,4,2,0,4,1,5
"1188",0,0,1,0,0,0,0,0,1,1
"1189",0,1,0,0,1,1,1,2,1,2
"1190",0,0,0,0,0,0,0,0,0,4
"1191",0,0,0,0,1,1,1,2,2,1
"1192",2,0,3,2,0,2,0,0,3,0
"1193",0,1,0,0,0,0,0,0,0,1
"1194",0,0,1,1,0,0,0,0,2,2
"1195",0,0,0,0,1,0,0,1,0,2
"1196",0,1,0,0,0,0,0,0,0,1
"1197",0,1,0,0,0,0,0,0,1,1
"1198",0,0,0,0,1,0,0,1,1,1
"1199",0,0,0,0,2,0,1,1,0,7
"1200",0,0,0,0,0,0,0,0,0,0
"1201",0,0,0,0,0,1,0,0,0,0
"1202",0,0,0,0,0,0,0,0,0,0
"1203",0,0,0,0,0,1,0,1,1,1
"1204",0,0,0,0,1,0,0,1,0,1
"1205",0,0,0,0,0,0,0,0,0,0
"1206",0,0,0,0,1,1,0,0,0,2
"1207",0,0,0,0,0,0,0,0,0,0
"1208",1,0,1,0,0,0,0,0,1,0
"1209",0,1,0,0,1,1,0,1,1,1
"1210",0,1,0,1,0,1,1,1,2,2
"1211",0,0,0,0,1,0,0,0,0,1
"1212",1,4,0,2,2,0,1,2,1,3
"1213",0,0,0,0,0,0,0,0,0,1
"1214",0,1,0,0,0,0,0,0,0,0
"1215",0,0,0,0,0,0,0,1,0,1
"1216",0,0,0,0,0,0,0,0,0,1
"1217",0,1,0,0,1,0,2,1,0,1
"1218",0,0,0,0,1,0,0,0,0,1
"1219",0,1,0,0,1,0,0,1,0,1
"1220",0,0,0,0,1,0,0,0,0,1
"1221",0,0,0,0,0,1,0,2,1,3
"1222",0,1,0,0,1,0,0,0,1,1
"1223",0,1,1,2,0,0,1,1,2,0
"1224",0,0,0,0,0,0,0,0,0,0
"1225",0,0,0,0,1,0,0,2,0,2
"1226",0,0,0,0,0,0,0,0,0,0
"1227",0,0,0,0,0,0,0,1,0,1
"1228",0,1,0,0,2,0,1,1,0,2
"1229",0,0,0,0,1,0,0,1,0,1
"1230",0,0,0,0,0,0,0,1,0,1
"1231",0,0,0,0,1,0,0,0,0,1
"1232",0,0,0,0,0,0,0,0,0,0
"1233",0,0,0,0,1,0,0,0,0,2
"1234",0,0,0,0,1,1,0,0,2,1
"1235",1,1,1,1,1,0,1,1,4,2
"1236",1,0,1,1,0,1,0,1,1,1
"1237",0,0,0,0,0,0,0,0,0,0
"1238",0,1,0,0,3,0,1,3,0,4
"1239",1,0,1,1,0,1,0,0,1,1
"1240",0,0,0,0,0,0,0,0,0,0
"1241",0,0,0,1,1,0,0,0,1,1
"1242",0,0,1,0,0,0,0,1,1,1
"1243",0,2,0,0,2,0,1,2,0,2
"1244",0,0,0,0,0,0,0,1,0,0
"1245",1,0,1,0,0,0,0,0,1,0
"1246",0,1,0,0,1,0,1,1,0,2
"1247",0,0,0,1,0,1,0,0,1,0
"1248",0,0,0,0,1,0,0,0,0,3
"1249",0,0,0,0,1,0,0,0,0,1
"1250",0,1,1,0,2,0,1,3,1,3
"1251",0,1,0,0,2,0,0,3,0,3
"1252",0,0,0,0,0,0,0,1,0,1
"1253",0,0,0,0,1,0,0,0,0,1
"1254",2,3,1,1,2,1,2,3,1,3
"1255",3,0,0,3,1,0,0,1,3,1
"1256",2,0,2,2,1,2,0,1,2,3
"1257",0,2,1,0,2,0,1,0,2,0
"1258",1,0,1,0,0,0,0,0,1,0
"1259",0,0,0,0,0,0,0,0,0,0
"1260",0,0,0,0,0,0,1,0,1,0
"1261",0,0,0,0,1,0,0,0,0,1
"1262",1,1,0,0,1,0,1,1,2,1
"1263",0,0,0,0,0,0,0,0,0,0
"1264",2,0,2,1,0,0,1,0,2,0
"1265",0,0,0,0,0,0,0,1,0,1
"1266",0,0,0,1,0,1,0,0,1,0
"1267",0,0,0,0,1,0,0,0,0,2
"1268",0,0,0,0,1,1,0,1,0,1
"1269",1,1,0,0,1,0,1,2,0,4
"1270",0,1,0,0,0,0,0,0,0,1
"1271",0,0,0,0,0,0,0,0,0,0
"1272",0,1,0,0,0,0,1,0,0,1
"1273",0,1,0,2,4,2,1,2,2,4
"1274",0,1,0,0,2,0,1,3,0,2
"1275",0,1,0,0,1,0,0,0,1,2
"1276",0,2,1,0,3,0,1,3,1,4
"1277",1,0,1,0,0,0,0,0,1,0
"1278",0,1,0,0,0,0,0,0,0,0
"1279",0,1,0,0,1,0,0,0,1,2
"1280",1,2,0,0,3,1,2,4,1,5
"1281",0,1,0,1,1,0,1,0,2,2
"1282",0,1,0,0,0,0,0,0,0,0
"1283",1,0,0,0,1,1,0,0,1,1
"1284",0,0,0,0,0,0,0,0,0,0
"1285",1,0,0,0,1,1,0,0,2,2
"1286",1,2,1,1,2,1,1,0,1,6
"1287",0,1,0,0,1,2,0,0,2,1
"1288",0,0,0,0,0,0,0,1,1,1
"1289",1,0,0,0,0,0,0,1,1,2
"1290",1,0,1,1,0,1,0,0,1,0
"1291",0,0,0,0,0,0,0,0,0,0
"1292",0,1,0,0,0,0,0,0,0,0
"1293",0,0,1,0,0,0,0,1,1,1
"1294",1,0,0,2,0,2,0,1,3,2
"1295",0,0,0,0,1,0,0,0,0,2
"1296",0,0,0,0,0,0,0,0,0,0
"1297",0,1,0,0,0,0,0,0,0,0
"1298",0,1,0,1,1,0,0,1,0,1
"1299",1,3,0,1,2,0,1,2,1,2
"1300",0,0,0,0,0,0,0,0,1,0
"1301",0,0,0,0,1,0,0,0,0,1
"1302",0,1,0,1,3,1,0,1,1,3
"1303",0,0,0,0,1,0,0,0,0,1
"1304",1,0,1,1,0,0,0,0,1,0
"1305",0,0,0,0,0,0,0,0,1,0
"1306",0,0,0,0,0,1,0,0,1,1
"1307",0,0,1,0,1,0,0,2,2,3
"1308",0,1,0,0,2,0,1,1,0,3
"1309",0,2,0,0,2,0,0,2,0,2
"1310",1,1,1,1,2,1,1,1,1,5
"1311",0,0,0,0,1,0,0,0,0,1
"1312",0,0,0,0,2,0,0,0,0,2
"1313",1,0,0,0,0,0,0,0,1,0
"1314",0,2,0,0,2,0,0,2,0,3
"1315",0,0,0,0,0,0,0,1,0,1
"1316",1,0,1,1,0,1,0,0,1,0
"1317",1,0,1,1,0,1,0,0,2,0
"1318",0,0,0,0,2,0,0,2,1,3
"1319",0,0,0,0,0,0,0,0,1,1
"1320",1,0,1,0,0,1,0,1,2,1
"1321",0,1,0,0,4,0,0,3,0,4
"1322",0,0,0,0,1,0,0,0,0,2
"1323",0,1,0,0,1,0,1,0,0,1
"1324",0,1,0,0,0,0,0,1,1,1
"1325",1,0,1,1,0,1,0,1,1,1
"1326",1,0,1,1,0,1,0,1,1,1
"1327",0,1,0,1,1,1,2,0,1,1
"1328",0,1,0,0,1,0,0,0,0,1
"1329",1,2,1,1,1,1,1,0,1,3
"1330",0,0,0,0,1,0,0,0,0,2
"1331",0,1,1,1,0,0,0,1,1,1
"1332",0,0,0,0,0,0,0,0,0,0
"1333",0,1,0,0,1,0,0,0,0,1
"1334",0,1,0,0,1,0,1,0,0,1
"1335",0,0,0,0,0,0,0,0,0,0
"1336",1,0,0,1,0,0,1,0,2,0
"1337",0,0,0,0,1,0,0,0,0,1
"1338",0,0,0,0,0,0,0,0,0,0
"1339",0,1,0,0,0,0,0,0,0,0
"1340",0,1,0,0,0,0,0,0,0,2
"1341",0,2,1,0,3,0,2,3,1,4
"1342",1,0,1,1,2,0,0,2,3,3
"1343",0,1,0,0,1,0,0,1,0,1
"1344",0,0,0,0,0,0,0,0,0,0
"1345",0,0,0,0,2,0,0,0,0,5
"1346",0,0,0,0,1,0,0,0,0,1
"1347",0,0,0,0,0,0,0,0,1,1
"1348",0,0,1,0,1,0,0,1,1,1
"1349",1,1,0,0,1,0,0,0,2,2
"1350",0,0,0,1,1,1,0,1,2,2
"1351",0,1,1,0,2,0,1,2,1,2
"1352",0,0,0,0,0,0,0,1,0,0
"1353",0,1,0,2,2,1,0,1,1,3
"1354",1,0,1,1,0,1,1,0,2,0
"1355",0,0,0,0,0,0,0,0,0,0
"1356",3,2,3,1,2,2,0,2,5,2
"1357",2,0,2,2,0,2,0,1,3,2
"1358",2,0,2,2,0,2,0,0,2,1
"1359",0,1,0,0,0,0,0,0,0,0
"1360",0,0,0,0,1,1,0,1,0,2
"1361",0,1,0,1,1,0,0,0,3,1
"1362",0,0,0,0,0,0,0,1,0,1
"1363",0,1,0,0,2,0,0,1,0,2
"1364",0,1,0,1,0,1,0,0,1,0
"1365",0,0,0,0,1,0,0,1,0,3
"1366",0,1,1,0,1,1,0,1,2,2
"1367",0,0,0,1,0,1,0,0,1,0
"1368",0,1,0,0,1,0,1,1,0,2
"1369",0,1,0,0,2,1,1,2,0,3
"1370",1,3,0,1,4,1,1,3,1,4
"1371",0,0,0,0,2,0,0,0,1,2
"1372",0,0,0,0,0,0,0,0,0,0
"1373",0,0,0,0,0,0,0,1,0,0
"1374",0,0,0,0,0,0,0,0,0,0
"1375",0,0,0,0,1,0,0,0,0,2
"1376",2,1,1,0,2,1,1,2,1,2
"1377",0,0,0,0,0,0,0,0,1,2
"1378",3,3,3,2,4,2,1,4,4,6
"1379",1,2,1,1,0,1,2,1,2,1
"1380",0,2,0,0,2,0,0,2,0,2
"1381",0,0,0,0,0,0,0,0,0,0
"1382",5,2,4,2,2,3,0,1,5,2
"1383",0,0,0,0,0,0,0,1,0,1
"1384",0,0,0,0,0,0,0,0,0,0
"1385",0,0,0,0,1,0,0,0,0,1
"1386",3,1,2,4,2,2,1,2,5,2
"1387",0,2,0,0,3,0,2,2,0,3
"1388",3,3,1,2,3,1,2,2,3,5
"1389",0,1,0,0,1,0,0,1,0,2
"1390",0,2,1,4,3,4,2,2,5,4
"1391",0,0,0,0,0,0,0,0,0,0
"1392",0,0,1,0,0,1,0,0,1,0
"1393",0,1,0,0,1,0,0,1,0,2
"1394",0,0,0,0,1,0,0,2,0,1
"1395",1,1,0,1,1,0,1,0,1,1
"1396",2,1,1,1,1,0,1,0,2,2
"1397",0,3,0,1,2,1,0,2,1,2
"1398",0,0,0,0,0,0,0,0,0,0
"1399",0,1,1,0,2,0,1,0,1,3
"1400",1,0,1,1,0,1,0,0,1,0
"1401",0,0,0,0,1,0,0,1,0,1
"1402",1,2,0,0,1,0,1,2,0,2
"1403",0,0,0,0,1,0,0,0,0,2
"1404",1,0,0,1,2,2,1,1,2,3
"1405",0,1,0,0,0,0,0,0,0,2
"1406",0,0,0,0,0,0,0,0,0,1
"1407",1,0,1,0,1,0,0,0,1,2
"1408",1,0,1,0,0,0,0,0,1,1
"1409",0,2,0,0,2,0,1,2,1,4
"1410",0,0,0,0,0,0,0,0,0,0
"1411",0,1,2,0,2,0,0,3,2,3
"1412",0,0,0,0,1,0,0,1,0,1
"1413",1,1,1,1,1,0,0,2,1,3
"1414",0,0,0,0,0,0,0,0,0,0
"1415",0,1,0,0,1,0,1,1,0,1
"1416",0,1,0,0,1,0,0,1,0,2
"1417",0,1,0,0,1,0,0,1,0,1
"1418",0,0,0,0,0,0,0,0,0,0
"1419",0,1,0,0,0,0,0,0,0,0
"1420",0,1,0,0,1,0,0,1,0,1
"1421",1,1,0,1,2,1,1,1,1,2
"1422",0,0,0,0,0,1,0,0,1,0
"1423",1,2,1,1,1,1,1,1,2,3
"1424",1,0,0,1,0,1,0,0,1,0
"1425",0,0,0,1,2,1,0,2,1,3
"1426",0,0,0,0,1,0,1,0,0,3
"1427",0,1,0,0,1,0,0,1,0,1
"1428",0,0,0,0,0,0,0,0,0,0
"1429",0,0,0,0,0,0,0,0,0,1
"1430",0,0,0,0,1,1,0,0,1,1
"1431",0,0,0,1,0,1,0,0,1,0
"1432",2,3,1,1,0,1,1,0,3,2
"1433",1,1,1,1,1,1,1,1,2,2
"1434",0,1,0,0,0,0,0,0,0,1
"1435",1,1,0,1,2,1,0,2,2,6
"1436",0,1,0,0,1,0,0,0,0,1
"1437",1,1,0,0,1,1,1,1,1,1
"1438",0,1,0,0,2,0,0,1,0,2
"1439",0,0,0,0,0,0,0,1,0,1
"1440",0,0,0,0,0,0,0,2,0,1
"1441",0,0,1,0,1,0,0,1,2,3
"1442",0,0,0,0,0,0,0,0,0,0
"1443",0,1,0,0,1,0,0,2,0,1
"1444",0,0,0,0,1,0,2,0,0,1
"1445",0,0,0,0,0,0,0,0,0,0
"1446",0,0,0,0,0,0,0,0,0,0
"1447",0,0,0,0,1,0,0,0,0,1
"1448",1,0,1,1,0,1,0,0,1,0
"1449",2,3,0,2,4,4,1,4,4,5
"1450",0,0,0,0,1,0,0,0,0,1
"1451",0,0,0,0,0,0,0,2,0,1
"1452",0,0,0,0,1,0,0,0,0,1
"1453",0,2,0,0,1,0,1,2,0,3
"1454",1,2,0,0,2,1,1,2,2,3
"1455",0,0,0,0,1,0,0,4,0,7
"1456",0,0,0,0,0,0,0,0,0,0
"1457",0,0,0,0,0,0,0,0,0,0
"1458",0,0,0,0,1,0,0,1,0,1
"1459",0,2,0,0,3,0,1,3,0,6
"1460",0,0,0,0,1,0,0,2,0,2
"1461",0,0,0,0,0,0,0,0,0,0
"1462",0,0,0,1,1,1,0,0,1,1
"1463",1,0,2,1,1,2,0,0,2,6
"1464",1,0,1,1,0,1,0,0,1,0
"1465",1,0,1,1,0,1,0,0,1,0
"1466",0,0,0,0,0,0,0,0,0,0
"1467",0,0,0,0,0,0,0,1,0,1
"1468",1,0,0,1,0,0,0,0,1,0
"1469",1,2,0,0,1,0,0,3,1,2
"1470",0,0,0,0,0,0,0,0,0,0
"1471",0,0,0,1,2,1,0,2,2,3
"1472",1,0,0,0,0,0,1,2,3,1
"1473",0,1,0,0,3,0,1,2,0,3
"1474",1,1,0,2,2,1,1,2,3,2
"1475",1,1,1,0,1,0,1,1,0,1
"1476",0,2,0,1,2,1,1,2,1,2
"1477",1,0,2,1,1,1,0,0,2,1
"1478",1,1,1,1,1,2,0,1,2,2
"1479",0,0,0,0,0,0,0,0,0,0
"1480",0,0,0,0,0,0,0,0,0,0
"1481",1,0,1,1,0,1,0,0,1,0
"1482",0,1,0,0,1,0,0,1,0,2
"1483",2,1,0,2,1,0,0,2,0,2
"1484",1,2,2,1,2,1,1,2,2,2
"1485",0,1,0,0,1,0,0,1,0,2
"1486",0,0,0,0,0,0,0,0,0,1
"1487",0,0,0,0,0,1,0,0,1,0
"1488",0,0,0,0,0,0,0,0,0,0
"1489",0,0,0,0,0,0,0,0,0,1
"1490",2,3,0,1,2,2,2,2,4,4
"1491",1,0,1,0,0,1,0,0,1,0
"1492",0,0,0,0,0,0,0,0,0,0
"1493",0,1,0,0,1,0,0,3,0,4
"1494",0,0,0,0,0,0,0,0,0,2
"1495",1,1,0,1,0,0,0,3,0,2
"1496",0,0,0,0,0,0,0,0,0,0
"1497",1,1,1,1,2,2,1,1,2,2
"1498",0,0,0,0,1,0,0,0,0,1
"1499",0,0,0,0,0,0,0,1,0,1
"1500",0,2,0,0,2,0,2,1,1,2
"1501",2,0,2,2,0,0,0,2,3,2
"1502",0,0,0,0,0,0,0,0,0,0
"1503",0,1,1,1,0,0,0,1,1,1
"1504",0,1,0,0,1,0,0,1,0,2
"1505",0,0,0,0,2,0,1,1,0,3
"1506",0,1,0,0,1,0,1,1,0,1
"1507",0,0,0,0,1,0,0,0,0,1
"1508",0,0,0,0,1,0,0,0,0,2
"1509",2,0,2,1,0,1,0,0,2,1
"1510",0,1,0,0,1,0,1,0,0,1
"1511",0,0,0,0,0,0,0,0,1,0
"1512",0,0,0,0,0,0,0,0,1,0
"1513",0,1,0,0,1,0,1,0,1,2
"1514",0,1,0,0,0,0,0,1,0,1
"1515",0,0,0,1,0,1,0,0,1,0
"1516",1,0,0,2,0,0,0,0,1,0
"1517",1,0,0,0,1,1,0,0,1,1
"1518",0,1,0,0,0,0,0,1,0,4
"1519",0,0,0,0,0,0,0,0,0,1
"1520",0,0,0,0,0,1,0,0,1,0
"1521",0,0,0,0,0,0,0,0,0,0
"1522",1,0,0,1,0,1,0,0,1,0
"1523",0,0,0,0,0,0,0,0,1,0
"1524",1,0,1,1,0,1,0,0,1,0
"1525",0,2,0,0,3,0,0,3,0,4
"1526",1,1,1,0,1,0,1,1,2,1
"1527",0,1,0,0,1,0,0,0,1,1
"1528",0,1,0,0,2,0,1,1,0,2
"1529",0,0,0,0,1,0,1,0,0,1
"1530",1,1,0,0,2,0,1,1,0,2
"1531",0,3,0,0,0,0,0,0,0,1
"1532",1,1,1,1,2,1,1,1,1,4
"1533",0,0,0,0,0,0,0,0,0,0
"1534",0,0,0,0,1,0,0,0,2,1
"1535",0,1,0,0,2,0,1,2,0,2
"1536",0,0,0,0,1,0,0,0,0,1
"1537",0,0,0,0,1,0,0,0,0,1
"1538",1,0,0,0,0,0,0,1,1,1
"1539",0,1,0,0,0,0,1,0,0,0
"1540",1,0,0,0,1,0,0,0,1,1
"1541",0,0,1,0,0,0,0,0,1,0
"1542",0,0,0,0,0,0,0,1,0,1
"1543",0,0,0,0,0,0,0,0,0,0
"1544",0,1,0,1,0,1,0,0,1,2
"1545",0,0,0,0,0,0,0,1,0,1
"1546",0,1,0,0,2,0,1,1,0,3
"1547",0,0,0,0,1,0,0,1,0,1
"1548",0,0,1,1,0,1,0,0,1,4
"1549",0,0,0,1,0,0,0,0,1,3
"1550",1,0,1,1,0,1,0,0,1,0
"1551",0,3,0,0,2,0,2,1,0,2
"1552",0,0,0,1,0,0,0,2,1,1
"1553",0,0,0,0,1,0,0,0,0,1
"1554",0,0,0,0,0,0,0,0,0,0
"1555",0,0,0,0,0,0,0,0,0,0
"1556",2,0,2,2,0,2,0,0,2,0
"1557",0,1,0,0,1,0,0,2,0,3
"1558",0,0,0,0,0,0,0,0,1,0
"1559",0,0,0,0,1,0,0,0,0,2
"1560",0,0,0,0,0,0,0,0,0,0
"1561",1,0,0,1,0,0,0,0,1,1
"1562",0,0,0,0,1,0,0,0,0,2
"1563",0,0,0,0,0,0,0,0,0,0
"1564",0,0,0,0,0,0,0,0,0,0
"1565",0,0,0,0,0,0,0,0,0,0
"1566",1,1,1,1,0,1,0,0,1,0
"1567",0,0,0,0,0,0,0,0,1,0
"1568",0,0,0,0,0,0,0,0,0,0
"1569",0,0,0,0,0,0,0,0,0,0
"1570",0,0,0,0,0,0,0,0,0,0
"1571",0,2,0,0,2,0,0,0,1,2
"1572",0,0,0,0,0,0,0,0,0,0
"1573",0,2,0,0,1,0,1,1,0,1
"1574",0,2,0,1,3,0,0,2,0,3
"1575",0,0,0,0,0,0,0,0,0,0
"1576",0,0,0,0,0,0,0,1,0,0
"1577",0,2,0,0,2,1,0,2,2,2
"1578",0,0,0,0,0,0,0,0,0,1
"1579",0,0,0,0,0,0,0,0,0,0
"1580",0,0,0,0,0,0,0,0,0,0
"1581",0,0,0,0,0,0,0,0,0,0
"1582",0,0,0,0,0,0,1,0,0,0
"1583",0,0,0,0,0,0,1,0,0,0
"1584",0,1,0,0,2,0,0,1,0,2
"1585",0,0,0,0,0,0,0,0,0,0
"1586",0,1,0,0,2,0,1,1,0,2
"1587",0,0,0,1,0,1,0,0,1,0
"1588",0,0,0,0,0,0,0,1,0,0
"1589",0,0,0,0,0,0,0,0,0,0
"1590",0,1,0,0,0,0,1,0,0,1
"1591",0,1,0,0,1,0,0,0,0,1
"1592",0,1,0,0,0,0,0,0,1,0
"1593",0,0,0,0,1,1,0,1,0,5
"1594",1,0,0,1,0,1,1,1,1,1
"1595",0,1,0,0,1,1,1,0,0,2
"1596",0,1,0,1,0,0,1,0,1,1
"1597",1,0,1,1,0,1,0,0,2,0
"1598",0,0,0,0,0,0,0,0,0,1
"1599",0,3,0,0,2,0,0,1,0,1
"1600",0,0,0,0,0,0,0,0,0,0
"1601",0,0,0,1,0,0,0,0,0,0
"1602",0,1,0,0,1,0,1,1,0,1
"1603",0,1,0,0,0,0,0,0,0,1
"1604",0,0,0,0,0,0,0,0,0,0
"1605",0,1,0,0,0,0,0,0,0,0
"1606",0,0,0,1,0,1,0,0,1,0
"1607",0,0,0,0,0,0,1,0,1,0
"1608",0,1,0,0,1,0,1,1,0,1
"1609",0,0,0,0,0,0,0,0,1,0
"1610",1,0,0,1,0,0,0,0,1,0
"1611",2,2,1,2,2,1,2,4,2,6
"1612",1,1,0,0,1,1,1,2,1,2
"1613",2,1,0,1,1,2,1,3,2,3
"1614",1,0,1,0,0,0,0,0,1,1
"1615",0,1,0,0,1,0,1,3,1,1
"1616",0,1,0,0,1,0,1,1,0,1
"1617",1,3,0,0,3,1,3,3,1,4
"1618",0,0,0,1,0,0,0,0,0,0
"1619",0,0,0,0,0,0,0,0,0,0
"1620",0,0,0,0,0,0,0,0,0,0
"1621",0,0,0,0,0,0,0,0,0,0
"1622",0,1,0,0,0,0,0,0,0,0
"1623",0,1,0,0,2,0,0,1,0,2
"1624",0,0,0,0,0,0,0,0,0,1
"1625",1,0,1,0,0,0,0,2,2,1
"1626",0,0,0,0,0,0,0,0,0,0
"1627",0,0,0,0,0,0,0,0,0,0
"1628",0,0,0,0,0,0,0,0,0,0
"1629",0,1,0,0,0,0,0,0,0,2
"1630",1,1,1,1,1,1,1,2,2,2
"1631",0,0,0,0,0,0,1,0,0,1
"1632",0,0,0,0,0,1,0,0,1,1
"1633",1,0,0,0,0,0,0,0,0,0
"1634",0,0,0,0,0,0,0,0,0,1
"1635",0,1,0,0,0,0,0,0,0,1
"1636",0,0,0,0,1,0,0,1,0,1
"1637",3,2,1,2,2,0,1,3,2,3
"1638",0,0,0,0,0,0,0,0,0,0
"1639",0,0,0,0,0,0,0,0,0,0
"1640",0,0,0,0,0,0,0,0,0,0
"1641",0,1,0,0,0,0,0,0,1,2
"1642",0,0,0,0,0,0,0,0,0,0
"1643",0,0,0,0,0,0,0,0,0,0
"1644",1,2,0,2,2,2,2,2,2,4
"1645",0,0,0,0,0,0,0,0,0,0
"1646",0,0,1,0,0,0,0,0,1,1
"1647",0,1,0,0,3,0,0,2,0,4
"1648",0,0,0,0,0,0,0,0,0,0
"1649",1,0,0,0,0,0,0,1,1,1
"1650",0,0,0,0,0,0,0,0,0,0
"1651",0,1,0,0,0,0,0,0,0,2
"1652",0,0,0,0,0,0,0,0,0,0
"1653",3,0,1,2,0,2,0,0,4,0
"1654",0,1,0,0,0,0,0,2,0,2
"1655",0,0,0,0,0,0,0,0,0,1
"1656",1,1,1,0,1,0,1,1,1,2
"1657",0,0,0,0,0,0,0,0,0,1
"1658",1,0,1,1,1,0,1,0,1,1
